-1.202404809619265	-9.500235077078235
-1.203500204002337	-9.500093390375074
-1.2122169322088667	-9.498997995992003
-1.2224448897795857	-9.497676278226859
-1.238983478172622	-9.495496504224718
-1.2424849699399063	-9.494992357792771
-1.2470273895507131	-9.494455576381196
-1.2743455036356983	-9.490778369367154
-1.2825651302605476	-9.489560879525708
-1.2933195330936518	-9.488243593158899
-1.3096263891247695	-9.485979094535583
-1.322645290581189	-9.483996873681036
-1.339824918054217	-9.481818368518974
-1.3448295249691467	-9.481102070059318
-1.3627254509018303	-9.478303282461102
-1.3798635924961915	-9.476055977265723
-1.3866464509117307	-9.475076995982102
-1.4028056112224716	-9.472483034068391
-1.4147525676553323	-9.470864792104221
-1.4337623299455602	-9.468041277268913
-1.442885771543113	-9.46653903655901
-1.449572340528417	-9.465604404656665
-1.4810935646492778	-9.460790202885837
-1.4829659318637542	-9.460474171889913
-1.4843262412374538	-9.460278145045061
-1.4929945418897734	-9.458917835671361
-1.5188807040382346	-9.4547524475252
-1.5230460921843956	-9.454027347767193
-1.5287903763040203	-9.453173551551735
-1.5533286084812539	-9.449120191647578
-1.563126252505037	-9.447533826733554
-1.576755033015387	-9.44528905516101
-1.587719598663532	-9.443431021509214
-1.6032064128256782	-9.440606945599857
-1.6220161063999148	-9.437647368924956
-1.6249815262715506	-9.437142722225488
-1.6432865731463195	-9.433938070364121
-1.6561051583440682	-9.431656260548468
-1.6735990661608369	-9.428605342656844
-1.6833667334669609	-9.426743397792658
-1.690146599301161	-9.42561754118492
-1.7224343200793586	-9.419850249058964
-1.7234468937876022	-9.419664327931857
-1.7241435409347405	-9.41953432249786
-1.7279535612437387	-9.418837675350721
-1.7579122848800914	-9.41322290612257
-1.7635270541082435	-9.412099094006425
-1.7716960874759196	-9.410668641983046
-1.7916189256068045	-9.406849386528641
-1.8036072144288848	-9.4044002397414
-1.8212029749483738	-9.401241914831234
-1.8252905116823919	-9.400440812283588
-1.8436873747495262	-9.396606249082883
-1.858763825190763	-9.393833965471318
-1.8711153209469589	-9.39140972915329
-1.8837675350701675	-9.388720181853422
-1.8921517044210026	-9.387141684380916
-1.9213103328382182	-9.381294877582672
-1.9238476953908088	-9.380744996685586
-1.9255141205222868	-9.38042394016156
-1.9336523499429406	-9.378757515030081
-1.9639278557114501	-9.372340090228947
-1.9719245199806246	-9.370760850760906
-1.9917634830635564	-9.366512982061545
-2.0040080160320914	-9.363741391685876
-2.0228229674179663	-9.359942563644205
-2.0248339894005167	-9.359503328077865
-2.028509947500883	-9.35871743486976
-2.0440881763527328	-9.355293954863
-2.0576731553988687	-9.352262333755576
-2.074189783406932	-9.348655907975882
-2.084168336673374	-9.346420134977153
-2.0904761346146072	-9.344985152650672
-2.1042084168336945	-9.341956537174694
-2.118851449896105	-9.33867735470944
-2.1232384985601334	-9.337667356275558
-2.1242484969940154	-9.337424732646104
-2.125845584877051	-9.337080266826403
-2.1557759980492555	-9.330124695444038
-2.1643286573146567	-9.328034613869775
-2.177975470755966	-9.325030541268129
